id,target
2981,0.01802
2982,0.04583
2983,0.03878
2984,0.02488
2985,0.08097
2986,0.05983
2988,0.03741
2989,0.03880
2990,0.02750
2991,0.03015
2993,0.04128
2995,0.01458
2998,0.03849
2999,0.04240
3000,0.09531
3001,0.04773
3003,0.04361
3005,0.08055
3007,0.02410
3008,0.04270
3009,0.03824
3011,0.02704
3012,0.02243
3013,0.01551
3014,0.03533
3015,0.02585
3016,0.04474
3017,0.01758
3018,0.04683
3022,0.03984
3023,0.03491
3024,0.05310
3026,0.01644
3029,0.05723
3031,0.02611
3032,0.03666
3033,0.03241
3034,0.01558
3035,0.07610
3036,0.02078
3037,0.03793
3039,0.02030
3040,0.03403
3041,0.02643
3042,0.04991
3045,0.02491
3050,0.02546
3053,0.02610
3055,0.03528
3060,0.03301
3061,0.03235
3062,0.02214
3064,0.06506
3065,0.02857
3067,0.02959
3068,0.02503
3072,0.02571
3073,0.04928
3076,0.04654
3077,0.03019
3079,0.02421
3080,0.03457
3082,0.05880
3085,0.01473
3086,0.02423
3087,0.05495
3090,0.04797
3092,0.02750
3094,0.02438
3095,0.01907
3101,0.03805
3102,0.02536
3103,0.07938
3104,0.05848
3105,0.04785
3107,0.08587
3108,0.03074
3114,0.03213
3115,0.03460
3116,0.02302
3118,0.03347
3120,0.04269
3121,0.03745
3123,0.04679
3125,0.02160
3128,0.01514
3129,0.06259
3130,0.02290
3133,0.03710
3134,0.02787
3136,0.07464
3137,0.07587
3138,0.01435
3139,0.04791
3140,0.04581
3143,0.03040
3144,0.02543
3146,0.01967
3148,0.04044
3149,0.01791
3150,0.03103
3151,0.04512
3153,0.02415
3155,0.06128
3157,0.02363
3160,0.03560
3161,0.06749
3162,0.05029
3163,0.03561
3164,0.02079
3165,0.03945
3166,0.03339
3168,0.03380
3169,0.06962
3170,0.04318
3171,0.02058
3176,0.02633
3179,0.02615
3180,0.03133
3182,0.04441
3183,0.03321
3184,0.02914
3185,0.02349
3186,0.02595
3188,0.01909
3189,0.07722
3191,0.03298
3193,0.01807
3194,0.01545
3195,0.03241
3196,0.01605
3197,0.01603
3199,0.01889
3201,0.02736
3202,0.03836
3203,0.03268
3205,0.02958
3206,0.04149
3207,0.04211
3208,0.03789
3209,0.02866
3210,0.03134
3211,0.06300
3212,0.02398
3213,0.05161
3215,0.02027
3216,0.02959
3217,0.01694
3218,0.03903
3219,0.04043
3221,0.05877
3222,0.03888
3226,0.02360
3227,0.03468
3229,0.02498
3231,0.01869
3234,0.04769
3240,0.03740
3242,0.03352
3244,0.01559
3246,0.03045
3247,0.04208
3248,0.02606
3249,0.02590
3250,0.03003
3251,0.01339
3252,0.01417
3253,0.03262
3255,0.02614
3257,0.01849
3258,0.02110
3259,0.01698
3265,0.02947
