id,target
2981,0.02374
2982,0.04108
2983,0.03454
2984,0.02558
2985,0.04753
2986,0.04183
2988,0.04269
2989,0.03589
2990,0.04965
2991,0.02476
2993,0.02542
2995,0.03009
2998,0.03140
2999,0.02547
3000,0.02996
3001,0.06121
3003,0.04188
3005,0.05524
3007,0.06861
3008,0.04136
3009,0.02966
3011,0.02502
3012,0.04973
3013,0.01564
3014,0.03597
3015,0.02416
3016,0.02398
3017,0.02569
3018,0.04624
3022,0.03078
3023,0.06226
3024,0.04079
3026,0.01736
3029,0.05088
3031,0.04237
3032,0.02322
3033,0.02393
3034,0.01801
3035,0.04326
3036,0.02562
3037,0.03337
3039,0.01735
3040,0.03312
3041,0.03087
3042,0.07933
3045,0.03846
3050,0.02064
3053,0.02328
3055,0.03098
3060,0.04239
3061,0.02456
3062,0.05829
3064,0.03959
3065,0.02244
3067,0.05307
3068,0.04227
3072,0.02133
3073,0.08888
3076,0.04272
3077,0.02556
3079,0.03037
3080,0.03469
3082,0.03133
3085,0.01847
3086,0.03899
3087,0.08147
3090,0.05056
3092,0.02382
3094,0.03088
3095,0.01633
3101,0.03206
3102,0.01616
3103,0.02779
3104,0.03195
3105,0.06533
3107,0.07135
3108,0.06748
3114,0.04638
3115,0.02418
3116,0.02944
3118,0.01733
3120,0.05556
3121,0.04588
3123,0.03901
3125,0.01731
3128,0.02317
3129,0.06028
3130,0.02782
3133,0.03668
3134,0.02735
3136,0.04980
3137,0.06840
3138,0.01502
3139,0.02874
3140,0.03017
3143,0.03022
3144,0.02811
3146,0.01833
3148,0.05319
3149,0.01840
3150,0.02553
3151,0.09365
3153,0.04454
3155,0.12319
3157,0.02332
3160,0.03440
3161,0.04499
3162,0.04228
3163,0.02821
3164,0.02060
3165,0.05259
3166,0.03667
3168,0.07036
3169,0.05824
3170,0.03447
3171,0.03409
3176,0.02930
3179,0.02096
3180,0.03816
3182,0.04225
3183,0.04182
3184,0.02897
3185,0.02549
3186,0.02831
3188,0.02767
3189,0.02841
3191,0.03955
3193,0.03399
3194,0.02575
3195,0.03626
3196,0.02520
3197,0.01571
3199,0.01935
3201,0.04006
3202,0.03017
3203,0.02327
3205,0.03270
3206,0.02142
3207,0.02864
3208,0.03492
3209,0.03319
3210,0.02910
3211,0.04669
3212,0.02922
3213,0.04089
3215,0.02587
3216,0.04377
3217,0.01671
3218,0.02105
3219,0.03654
3221,0.09186
3222,0.02500
3226,0.02573
3227,0.03665
3229,0.02512
3231,0.01653
3234,0.06430
3240,0.04422
3242,0.02560
3244,0.01668
3246,0.04508
3247,0.05133
3248,0.02779
3249,0.03157
3250,0.07352
3251,0.01630
3252,0.01854
3253,0.02184
3255,0.02544
3257,0.02216
3258,0.03366
3259,0.02199
3265,0.04872
