id,target
2981,0.01852
2982,0.02960
2983,0.02719
2984,0.03634
2985,0.07422
2986,0.06075
2988,0.05601
2989,0.05220
2990,0.02870
2991,0.02745
2993,0.03074
2995,0.01914
2998,0.02024
2999,0.06239
3000,0.10031
3001,0.04192
3003,0.05683
3005,0.07595
3007,0.03264
3008,0.06029
3009,0.03271
3011,0.02362
3012,0.03860
3013,0.02431
3014,0.03831
3015,0.02063
3016,0.05790
3017,0.02944
3018,0.05390
3022,0.08508
3023,0.03226
3024,0.05616
3026,0.02683
3029,0.06416
3031,0.03279
3032,0.03673
3033,0.01914
3034,0.02316
3035,0.06915
3036,0.02295
3037,0.05781
3039,0.02531
3040,0.03234
3041,0.01448
3042,0.02761
3045,0.04454
3050,0.03533
3053,0.01758
3055,0.04892
3060,0.02997
3061,0.04962
3062,0.03044
3064,0.05192
3065,0.03489
3067,0.04532
3068,0.02346
3072,0.02046
3073,0.05265
3076,0.02345
3077,0.03035
3079,0.05744
3080,0.06562
3082,0.03154
3085,0.02373
3086,0.02309
3087,0.06191
3090,0.08664
3092,0.03954
3094,0.04383
3095,0.03075
3101,0.04061
3102,0.02226
3103,0.06004
3104,0.02670
3105,0.04575
3107,0.11526
3108,0.02970
3114,0.05210
3115,0.02949
3116,0.02276
3118,0.02311
3120,0.07036
3121,0.03335
3123,0.06796
3125,0.03517
3128,0.02334
3129,0.07387
3130,0.03502
3133,0.02019
3134,0.03031
3136,0.06874
3137,0.05150
3138,0.02384
3139,0.03974
3140,0.04290
3143,0.02403
3144,0.01866
3146,0.02400
3148,0.05166
3149,0.02932
3150,0.03355
3151,0.05301
3153,0.02863
3155,0.09330
3157,0.02073
3160,0.03787
3161,0.05622
3162,0.05294
3163,0.04837
3164,0.01507
3165,0.03521
3166,0.04873
3168,0.03716
3169,0.14110
3170,0.03492
3171,0.03056
3176,0.03058
3179,0.04212
3180,0.02083
3182,0.04215
3183,0.02459
3184,0.03479
3185,0.01993
3186,0.02417
3188,0.02504
3189,0.05226
3191,0.06760
3193,0.02464
3194,0.03855
3195,0.03079
3196,0.01314
3197,0.01363
3199,0.03842
3201,0.03020
3202,0.04122
3203,0.03754
3205,0.03059
3206,0.03713
3207,0.03817
3208,0.02801
3209,0.05673
3210,0.02384
3211,0.04950
3212,0.02929
3213,0.06600
3215,0.03322
3216,0.03891
3217,0.02812
3218,0.04603
3219,0.02972
3221,0.05855
3222,0.03372
3226,0.02697
3227,0.03887
3229,0.04442
3231,0.02150
3234,0.11646
3240,0.03024
3242,0.04790
3244,0.01589
3246,0.03407
3247,0.04458
3248,0.02205
3249,0.03574
3250,0.04727
3251,0.01394
3252,0.02558
3253,0.02578
3255,0.04184
3257,0.03172
3258,0.02023
3259,0.01909
3265,0.04657
